log_id,user_id,session_id,timestamp,feature_accessed,action
71439,1360,9993,2026-05-17 05:11:36.898969,Tukar Point Xtra,click
71440,1360,7304,2026-06-02 17:25:54.760106,Tukar Point Xtra,click
71441,1360,7113,2026-05-31 09:00:36.818816,Tukar Point Xtra,click
71442,1360,3617,2026-06-03 07:26:05.277837,Tukar Point Xtra,click
71443,1360,8859,2026-05-14 17:21:21.212301,Tukar Point Xtra,click
71444,1360,5789,2026-05-15 19:04:59.189843,Tukar Point Xtra,click
71445,1360,5447,2026-06-04 06:34:39.486279,Tukar Point Xtra,click
71446,1360,3728,2026-06-03 00:16:31.492466,Tukar Point Xtra,click
71447,1360,9092,2026-05-20 11:04:18.249290,Tukar Point Xtra,click
71448,1360,1632,2026-05-08 18:59:59.062224,Tukar Point Xtra,click
71449,1360,7846,2026-05-24 05:48:42.769333,Tukar Point Xtra,click
71450,1360,4095,2026-05-22 22:57:21.613897,Tukar Point Xtra,click
71451,1360,6794,2026-05-12 15:26:05.905542,Tukar Point Xtra,click
71452,1360,9409,2026-06-02 10:28:39.680179,Tukar Point Xtra,click
71453,1360,9536,2026-05-24 07:51:28.907815,Tukar Point Xtra,click
71454,1360,9637,2026-06-02 04:25:50.400167,Tukar Point Xtra,click
71455,1360,4842,2026-06-03 03:28:45.206651,Tukar Point Xtra,click
71456,1360,8104,2026-05-07 20:29:03.032754,Tukar Point Xtra,click
71457,1360,2998,2026-05-21 15:38:35.541869,Tukar Point Xtra,click
71458,1360,3992,2026-05-07 16:32:52.553571,Tukar Point Xtra,click
71459,1360,7101,2026-05-16 10:15:53.870567,Tukar Point Xtra,click
71460,1360,7357,2026-05-28 09:14:08.403743,Tukar Point Xtra,click
71461,1361,8465,2026-05-13 12:38:45.738722,History Transaction,click
71462,1361,5591,2026-05-10 04:49:31.202963,History Transaction,click
71463,1361,8062,2026-05-10 12:13:58.972541,History Transaction,click
71464,1361,7397,2026-06-01 17:24:44.323884,History Transaction,click
71465,1361,3451,2026-06-05 19:43:05.194472,History Transaction,click
71466,1361,9239,2026-05-13 22:48:28.134649,History Transaction,click
71467,1361,3650,2026-05-29 13:36:25.955736,History Transaction,click
71468,1361,9668,2026-06-03 12:16:08.501987,History Transaction,click
71469,1361,5571,2026-05-10 18:27:21.294601,History Transaction,click
71470,1361,4859,2026-05-23 16:46:08.686133,History Transaction,click
71471,1361,5693,2026-06-02 06:24:34.760189,History Transaction,click
71472,1361,5928,2026-06-02 07:25:51.238214,History Transaction,click
71473,1361,7743,2026-05-11 13:51:09.190459,History Transaction,click
71474,1361,9034,2026-05-31 02:05:20.198999,History Transaction,click
71475,1361,1547,2026-05-20 14:21:57.529469,History Transaction,click
71476,1361,2672,2026-05-08 12:26:53.990379,History Transaction,click
71477,1361,7010,2026-06-05 22:03:25.113490,History Transaction,click
71478,1361,7319,2026-05-24 17:24:15.619130,History Transaction,click
71479,1361,5563,2026-06-05 06:17:38.665357,History Transaction,click
71480,1361,1916,2026-05-09 05:33:34.353852,History Transaction,click
71481,1361,8807,2026-05-13 00:50:00.549013,History Transaction,click
71482,1361,6060,2026-05-22 12:33:07.435529,History Transaction,click
71483,1361,1984,2026-05-26 14:37:17.799976,History Transaction,click
71484,1361,7177,2026-05-17 19:15:43.839856,History Transaction,click
71485,1361,7458,2026-05-23 14:34:23.334676,History Transaction,click
71486,1361,1465,2026-05-07 21:55:17.930909,History Transaction,click
71487,1361,2475,2026-05-12 16:17:05.202559,History Transaction,click
71488,1361,2376,2026-05-23 06:47:00.135431,History Transaction,click
71489,1361,3677,2026-05-09 00:37:08.123167,History Transaction,click
71490,1361,1198,2026-05-10 08:22:31.073901,Voucher,click
71491,1361,9701,2026-06-03 09:32:12.086941,Voucher,click
71492,1361,3063,2026-05-23 23:20:29.885266,Voucher,click
71493,1361,1651,2026-05-31 08:19:35.235711,Voucher,click
71494,1361,3044,2026-05-28 17:47:44.326328,Voucher,click
71495,1361,9692,2026-05-13 00:48:00.777980,Voucher,click
71496,1361,1055,2026-05-19 01:29:56.905155,Voucher,click
71497,1361,5054,2026-05-14 06:45:52.063442,Voucher,click
71498,1361,9440,2026-05-23 22:28:47.020082,Voucher,click
71499,1361,5637,2026-05-28 11:04:07.707496,Voucher,click
71500,1361,8389,2026-05-23 15:42:51.819976,Voucher,click
71501,1361,3905,2026-05-23 14:12:33.540048,Voucher,click
71502,1361,4751,2026-05-27 18:06:57.807437,Voucher,click
71503,1361,3493,2026-06-01 04:53:23.881375,Voucher,click
71504,1361,9372,2026-05-20 16:23:28.988255,Voucher,click
71505,1361,5987,2026-05-23 05:00:50.624179,Voucher,click
71506,1361,7127,2026-05-12 07:03:24.410803,Voucher,click
71507,1361,5030,2026-06-03 01:44:01.011054,Voucher,click
71508,1361,5396,2026-05-22 09:48:23.763268,Voucher,click
71509,1361,4516,2026-05-09 03:32:37.401875,Voucher,click
71510,1361,9571,2026-05-27 16:01:57.697676,Voucher,click
71511,1361,7902,2026-05-11 05:27:46.723856,Voucher,click
71512,1361,1685,2026-05-19 02:26:50.116026,Voucher,click
71513,1361,5149,2026-05-24 03:18:16.920974,Voucher,click
71514,1361,7736,2026-05-11 07:05:55.496455,Voucher,click
71515,1361,7345,2026-05-11 15:26:19.506851,Voucher,click
71516,1361,6125,2026-05-28 09:21:22.927433,My Schedule,click
71517,1361,1168,2026-05-10 01:44:46.250540,My Schedule,click
71518,1361,8643,2026-05-10 22:00:11.986431,My Schedule,click
71519,1361,4039,2026-05-26 10:52:01.530562,My Schedule,click
71520,1361,3449,2026-05-22 02:02:00.431284,My Schedule,click
71521,1361,8345,2026-05-16 11:02:17.850542,My Schedule,click
71522,1361,7957,2026-05-13 17:47:30.632913,My Schedule,click
71523,1361,6758,2026-06-05 20:29:33.793821,My Schedule,click
71524,1361,9225,2026-06-02 15:11:19.549520,My Schedule,click
71525,1361,4909,2026-05-22 21:02:12.293456,My Schedule,click
71526,1361,2837,2026-05-30 06:55:41.088663,My Schedule,click
71527,1361,7952,2026-05-09 12:03:11.276628,My Schedule,click
71528,1361,2103,2026-05-29 06:54:45.483408,My Schedule,click
71529,1361,2351,2026-05-10 02:56:38.248389,My Schedule,click
71530,1361,7640,2026-06-01 14:46:46.209772,My Schedule,click
71531,1361,2239,2026-05-20 02:50:56.033920,My Schedule,click
71532,1361,6400,2026-05-19 14:05:40.919939,My Schedule,click
71533,1361,6700,2026-05-10 20:49:58.465628,My Schedule,click
71534,1361,2588,2026-05-09 23:02:54.231795,My Schedule,click
71535,1361,6451,2026-05-24 18:11:39.008302,My Schedule,click
71536,1361,9458,2026-06-03 00:14:53.997963,My Schedule,click
71537,1361,9466,2026-05-19 05:27:53.598726,My Schedule,click
71538,1361,9080,2026-05-29 13:31:02.955850,My Schedule,click
71539,1361,4087,2026-05-21 15:50:09.144103,My Schedule,click
71540,1361,5578,2026-05-31 17:05:49.994215,My Schedule,click
71541,1362,3330,2026-05-16 01:41:02.545996,Voucher,click
71542,1362,7042,2026-05-30 18:59:58.326815,Voucher,click
71543,1362,6413,2026-06-01 17:23:50.912791,Voucher,click
71544,1362,1078,2026-05-07 13:44:53.257382,Voucher,click
71545,1362,6927,2026-06-01 10:41:02.017503,Voucher,click
71546,1362,6453,2026-05-16 13:17:25.283844,Voucher,click
71547,1362,3620,2026-06-01 16:16:06.173007,Voucher,click
71548,1362,9431,2026-06-02 19:59:59.447759,Voucher,click
71549,1362,6878,2026-05-16 01:01:20.857297,Voucher,click
71550,1362,1429,2026-06-03 10:44:57.390306,Voucher,click
71551,1362,9440,2026-05-07 22:54:37.699768,Voucher,click
71552,1362,5506,2026-05-19 14:45:33.789698,Voucher,click
71553,1362,6768,2026-05-29 18:56:47.277261,Voucher,click
71554,1362,5643,2026-05-20 03:18:34.050394,Voucher,click
71555,1362,8438,2026-06-02 21:27:35.022721,Voucher,click
71556,1362,9187,2026-05-23 00:52:00.673228,Voucher,click
71557,1362,9654,2026-05-07 14:06:55.021217,Voucher,click
71558,1362,6560,2026-05-09 13:56:18.617413,Voucher,click
71559,1362,9767,2026-05-29 15:21:47.167030,Voucher,click
71560,1362,1520,2026-06-04 08:22:03.645808,Voucher,click
71561,1362,9394,2026-05-15 03:55:20.610291,QRIS,click
71562,1362,5082,2026-05-29 18:21:42.919641,QRIS,click
71563,1362,9893,2026-05-18 21:15:27.111283,QRIS,click
71564,1362,7468,2026-05-20 14:13:43.905900,QRIS,click
71565,1362,8148,2026-06-04 09:07:15.709980,QRIS,click
71566,1362,7752,2026-05-21 14:10:57.169866,QRIS,click
71567,1362,5841,2026-06-01 21:04:41.549151,QRIS,click
71568,1362,6991,2026-05-08 21:57:36.090613,QRIS,click
71569,1362,9694,2026-06-02 12:44:22.613036,QRIS,click
71570,1362,2618,2026-05-11 12:28:14.491183,QRIS,click
71571,1362,2643,2026-05-18 18:36:22.997654,QRIS,click
71572,1362,9661,2026-05-23 14:59:15.421560,QRIS,click
71573,1362,8771,2026-05-19 00:30:11.685142,Tukar Point Xtra,click
71574,1362,7584,2026-05-31 20:49:24.402307,Tukar Point Xtra,click
71575,1362,2645,2026-06-02 21:40:44.828208,Tukar Point Xtra,click
71576,1362,3891,2026-06-05 13:24:22.969021,Tukar Point Xtra,click
71577,1362,8843,2026-05-10 10:46:06.416639,Tukar Point Xtra,click
71578,1362,4651,2026-05-16 06:22:42.766230,Tukar Point Xtra,click
71579,1362,1354,2026-05-25 02:18:15.211369,Tukar Point Xtra,click
71580,1362,7018,2026-05-09 15:54:17.294096,Tukar Point Xtra,click
71581,1362,8179,2026-05-28 22:00:18.232165,Tukar Point Xtra,click
71582,1362,2259,2026-05-13 12:09:05.612105,Tukar Point Xtra,click
71583,1362,7815,2026-05-07 21:56:04.403820,Tukar Point Xtra,click
71584,1362,5634,2026-06-02 21:19:10.064004,Tukar Point Xtra,click
71585,1362,1855,2026-05-22 22:25:07.711689,Tukar Point Xtra,click
71586,1362,1666,2026-06-05 09:07:13.483838,Tukar Point Xtra,click
71587,1362,1806,2026-05-24 07:21:59.300633,Tukar Point Xtra,click
71588,1362,4489,2026-05-10 08:32:09.408746,Tukar Point Xtra,click
71589,1362,8996,2026-05-13 06:31:26.584637,Tukar Point Xtra,click
71590,1362,1604,2026-05-13 22:20:24.986739,Tukar Point Xtra,click
71591,1362,2738,2026-05-18 19:39:57.050441,Tukar Point Xtra,click
71592,1362,2645,2026-05-10 18:54:19.791214,Tukar Point Xtra,click
71593,1362,6350,2026-05-20 03:43:18.237497,Tukar Point Xtra,click
71594,1362,1366,2026-06-03 08:22:10.958066,Tukar Point Xtra,click
71595,1362,5921,2026-05-28 09:32:30.677314,Tukar Point Xtra,click
71596,1363,2643,2026-05-22 04:03:23.191310,History Transaction,click
71597,1363,3175,2026-05-13 08:24:46.028818,History Transaction,click
71598,1363,6434,2026-05-13 04:12:16.828507,History Transaction,click
71599,1363,5538,2026-05-09 19:36:44.304506,History Transaction,click
71600,1363,3573,2026-05-18 05:18:50.756778,History Transaction,click
71601,1363,6935,2026-05-13 10:55:51.116319,History Transaction,click
71602,1363,9409,2026-05-15 06:37:22.685350,History Transaction,click
71603,1363,3312,2026-06-06 07:31:09.780195,History Transaction,click
71604,1363,3911,2026-05-24 07:49:31.020262,History Transaction,click
71605,1363,1900,2026-05-28 09:36:47.074751,History Transaction,click
71606,1363,4921,2026-05-20 19:49:34.245180,History Transaction,click
71607,1363,5845,2026-06-05 02:02:55.878254,History Transaction,click
71608,1363,7752,2026-05-19 03:12:15.102660,History Transaction,click
71609,1363,1963,2026-05-26 21:01:02.567405,History Transaction,click
71610,1363,2645,2026-05-08 12:54:42.559904,History Transaction,click
71611,1363,4870,2026-06-02 23:13:06.780181,History Transaction,click
71612,1363,8434,2026-05-31 07:10:06.265409,History Transaction,click
71613,1363,1664,2026-05-29 15:58:26.593868,History Transaction,click
71614,1363,2739,2026-05-12 00:43:27.179662,History Transaction,click
71615,1363,6268,2026-05-08 13:22:50.199179,History Transaction,click
71616,1363,6266,2026-06-02 08:44:57.210410,History Transaction,click
71617,1363,6246,2026-05-20 18:04:00.090304,History Transaction,click
71618,1363,2792,2026-06-05 18:17:55.788384,History Transaction,click
71619,1363,6846,2026-05-12 02:12:46.714524,History Transaction,click
71620,1363,3466,2026-05-22 23:26:08.635391,History Transaction,click
71621,1363,8185,2026-05-15 00:18:13.246586,History Transaction,click
71622,1363,7248,2026-05-27 01:48:51.428089,History Transaction,click
71623,1363,4492,2026-05-29 08:03:00.174648,History Transaction,click
71624,1363,4157,2026-05-23 09:47:02.146532,Voucher,click
71625,1363,7235,2026-05-28 08:38:48.744315,Voucher,click
71626,1363,3859,2026-05-22 02:51:01.077896,Voucher,click
71627,1363,4648,2026-05-18 00:25:19.811505,Voucher,click
71628,1363,1412,2026-06-01 05:43:42.600042,Voucher,click
71629,1363,4207,2026-05-30 19:53:46.971528,Voucher,click
71630,1363,9944,2026-06-01 16:09:33.681194,Voucher,click
71631,1363,7859,2026-05-16 23:39:41.730896,Voucher,click
71632,1363,5706,2026-06-03 01:03:15.901838,Voucher,click
71633,1363,5340,2026-05-21 17:16:23.215747,Voucher,click
71634,1363,6613,2026-05-26 10:33:06.899075,Voucher,click
71635,1363,3055,2026-05-15 13:50:33.840456,Voucher,click
71636,1363,4646,2026-05-10 23:17:36.778676,Voucher,click
71637,1363,1121,2026-05-22 11:22:39.092960,Voucher,click
71638,1363,5271,2026-05-23 14:32:51.928874,Voucher,click
71639,1363,7386,2026-05-26 05:55:11.752307,Voucher,click
71640,1363,1207,2026-05-17 15:23:27.250788,Voucher,click
71641,1363,2799,2026-05-21 16:54:23.832955,Voucher,click
71642,1363,5474,2026-06-02 17:26:03.500043,Voucher,click
71643,1363,7344,2026-05-27 16:20:02.105213,Voucher,click
71644,1363,9104,2026-05-08 20:47:40.752737,Voucher,click
71645,1363,4609,2026-05-22 03:29:03.848558,Voucher,click
71646,1363,8263,2026-05-21 05:50:54.394308,Voucher,click
71647,1363,6674,2026-05-31 05:54:20.469452,Voucher,click
71648,1363,2282,2026-05-11 11:09:07.453995,My Schedule,click
71649,1363,7572,2026-05-28 02:45:28.333936,My Schedule,click
71650,1363,7080,2026-06-01 03:04:05.519486,My Schedule,click
71651,1363,5063,2026-05-15 13:16:44.151603,My Schedule,click
71652,1363,8593,2026-06-02 01:35:38.643350,My Schedule,click
71653,1363,1391,2026-06-03 02:21:41.439088,My Schedule,click
71654,1363,7037,2026-05-12 09:43:28.797662,My Schedule,click
71655,1363,1272,2026-05-10 07:54:26.311208,My Schedule,click
71656,1363,8382,2026-05-17 22:25:00.104046,My Schedule,click
71657,1363,1896,2026-05-17 08:18:30.387779,My Schedule,click
71658,1364,6651,2026-05-22 01:14:42.023682,Investment,click
71659,1364,1907,2026-05-22 21:40:02.085329,Investment,click
71660,1364,8112,2026-05-14 17:13:21.191188,Investment,click
71661,1364,6792,2026-05-26 05:04:46.951833,Investment,click
71662,1364,9003,2026-05-19 20:17:48.537230,Investment,click
71663,1364,9821,2026-05-11 23:07:33.747111,Investment,click
71664,1364,2737,2026-05-07 22:14:11.975387,Investment,click
71665,1364,5306,2026-05-17 21:26:34.022624,Investment,click
71666,1364,4625,2026-05-30 13:36:41.656008,Investment,click
71667,1364,3852,2026-05-16 10:35:07.453327,Investment,click
71668,1364,1085,2026-05-30 07:47:56.758047,Investment,click
71669,1364,1273,2026-05-11 10:00:43.418384,Investment,click
71670,1364,4850,2026-05-18 14:40:35.771762,Investment,click
71671,1364,1447,2026-05-30 10:04:33.842730,Investment,click
71672,1364,4353,2026-06-05 01:46:40.947248,Investment,click
71673,1364,7672,2026-05-27 09:16:38.440229,Investment,click
71674,1364,2632,2026-06-01 03:09:53.340586,Investment,click
71675,1364,5895,2026-05-17 12:32:30.904228,Investment,click
71676,1364,6243,2026-05-15 05:18:05.426434,Investment,click
71677,1364,9606,2026-06-06 02:21:02.444289,Investment,click
71678,1364,3663,2026-05-12 06:42:19.617689,Investment,click
71679,1364,9447,2026-06-02 21:24:23.661019,Investment,click
71680,1364,3239,2026-05-24 16:41:50.186127,Investment,click
71681,1364,3500,2026-06-04 22:06:17.998141,Investment,click
71682,1364,3152,2026-05-28 18:00:21.869658,Investment,click
71683,1364,9265,2026-05-19 13:16:41.780818,Insurance,click
71684,1364,3168,2026-05-07 23:31:15.159280,Insurance,click
71685,1364,3545,2026-05-17 20:05:04.468040,Insurance,click
71686,1364,5912,2026-05-19 02:56:03.261073,Insurance,click
71687,1364,8377,2026-05-09 20:50:58.996879,Insurance,click
71688,1364,9005,2026-05-08 07:21:51.672083,Insurance,click
71689,1364,2299,2026-06-04 06:25:06.638433,Insurance,click
71690,1364,1759,2026-05-21 16:48:46.334269,Insurance,click
71691,1364,3617,2026-05-21 07:12:19.616689,Insurance,click
71692,1364,2615,2026-05-12 18:24:35.013411,Insurance,click
71693,1364,4426,2026-05-30 21:16:01.349764,Insurance,click
71694,1364,2006,2026-05-16 03:34:15.189630,Insurance,click
71695,1364,3544,2026-05-19 12:51:58.486268,Insurance,click
71696,1364,6018,2026-05-10 12:49:40.253275,Insurance,click
71697,1364,2532,2026-05-30 20:22:53.392594,Insurance,click
71698,1364,6590,2026-05-31 21:32:45.832949,Insurance,click
71699,1364,6340,2026-05-08 22:13:22.452871,Insurance,click
71700,1364,7353,2026-06-03 11:55:44.314333,Insurance,click
71701,1364,5806,2026-05-30 19:29:37.000327,Insurance,click
71702,1364,2757,2026-05-16 09:17:38.654193,Insurance,click
71703,1364,2382,2026-05-20 15:10:59.525534,Insurance,click
71704,1364,5450,2026-05-11 20:25:13.659466,Insurance,click
71705,1364,7937,2026-05-14 07:13:58.666168,Insurance,click
71706,1364,6689,2026-05-14 22:32:44.538193,Insurance,click
71707,1364,7337,2026-05-07 15:54:23.482085,Insurance,click
71708,1364,9493,2026-06-05 21:54:18.558918,Insurance,click
71709,1364,8400,2026-05-24 20:09:22.419574,Apply Loan,click
71710,1364,6196,2026-05-10 12:08:01.797440,Apply Loan,click
71711,1364,9462,2026-05-11 16:24:17.687514,Apply Loan,click
71712,1364,1381,2026-05-31 09:48:50.460707,Apply Loan,click
71713,1364,5510,2026-05-16 20:43:43.164991,Apply Loan,click
71714,1364,9039,2026-06-04 00:19:58.026022,Apply Loan,click
71715,1364,1824,2026-05-15 12:58:20.412091,Apply Loan,click
71716,1364,9946,2026-05-21 23:19:47.521579,Apply Loan,click
71717,1364,6287,2026-05-27 23:48:11.108347,Apply Loan,click
71718,1364,2767,2026-05-09 04:36:20.511000,Apply Loan,click
71719,1364,4500,2026-05-14 18:03:04.506798,Apply Loan,click
71720,1364,6118,2026-06-04 22:44:27.533723,Apply Loan,click
71721,1364,1803,2026-05-19 15:34:28.198551,Apply Loan,click
71722,1364,6989,2026-05-26 15:21:02.484876,Apply Loan,click
71723,1364,1830,2026-05-13 05:24:39.114907,Apply Loan,click
71724,1364,8297,2026-05-24 19:53:02.460157,Apply Loan,click
71725,1364,2746,2026-05-29 09:56:47.325865,Apply Loan,click
71726,1364,2203,2026-05-10 22:25:50.492594,Apply Loan,click
71727,1364,2837,2026-06-03 19:57:32.683721,Apply Loan,click
71728,1364,9328,2026-05-11 09:53:43.031416,Apply Loan,click
71729,1365,5540,2026-06-03 01:40:18.127511,History Transaction,click
71730,1365,2330,2026-06-05 09:31:34.375443,History Transaction,click
71731,1365,1486,2026-05-07 18:45:17.863304,History Transaction,click
71732,1365,8065,2026-05-25 04:01:57.176299,History Transaction,click
71733,1365,5509,2026-05-18 14:44:29.210661,History Transaction,click
71734,1365,6362,2026-05-12 20:04:32.943253,History Transaction,click
71735,1365,2010,2026-05-10 06:53:11.340584,History Transaction,click
71736,1365,9320,2026-05-21 22:13:19.633028,History Transaction,click
71737,1365,8035,2026-06-02 20:40:40.101961,History Transaction,click
71738,1365,4657,2026-05-13 20:23:38.838619,History Transaction,click
71739,1365,4324,2026-06-02 13:37:32.109518,History Transaction,click
71740,1365,6014,2026-05-15 19:59:42.364323,History Transaction,click
71741,1365,1523,2026-05-13 18:02:39.612622,History Transaction,click
71742,1365,3505,2026-05-17 08:32:22.765579,History Transaction,click
71743,1365,5352,2026-06-04 15:53:47.353508,History Transaction,click
71744,1365,8803,2026-05-14 14:15:31.388552,History Transaction,click
71745,1365,5609,2026-05-07 19:40:38.968576,History Transaction,click
71746,1365,9694,2026-05-16 04:30:22.785804,History Transaction,click
71747,1365,4192,2026-05-24 14:12:03.509317,History Transaction,click
71748,1365,1753,2026-06-03 21:11:04.586592,History Transaction,click
71749,1365,9617,2026-05-19 01:19:28.724086,History Transaction,click
71750,1365,8714,2026-05-25 16:09:12.486259,History Transaction,click
71751,1365,7662,2026-05-24 10:10:49.789348,Voucher,click
71752,1365,8535,2026-05-11 07:32:34.408068,Voucher,click
71753,1365,8211,2026-05-28 22:25:14.641941,Voucher,click
71754,1365,6467,2026-05-20 11:58:37.793097,Voucher,click
71755,1365,1334,2026-05-17 19:32:44.896672,Voucher,click
71756,1365,8387,2026-05-23 03:24:07.510705,Voucher,click
71757,1365,7524,2026-05-08 10:28:37.985577,Voucher,click
71758,1365,8282,2026-05-21 04:53:36.896427,Voucher,click
71759,1365,7600,2026-05-22 00:10:52.138476,Voucher,click
71760,1365,8065,2026-05-15 05:28:26.132453,Voucher,click
71761,1365,4205,2026-05-20 06:48:03.898083,Voucher,click
71762,1365,7390,2026-05-27 02:51:55.740314,Voucher,click
71763,1365,7359,2026-05-08 06:46:54.318705,Voucher,click
71764,1365,1730,2026-05-14 04:23:13.836860,Voucher,click
71765,1365,3430,2026-05-14 05:04:35.307112,Voucher,click
71766,1365,3433,2026-05-29 14:56:37.898650,Voucher,click
71767,1365,5504,2026-05-15 06:30:56.521415,Voucher,click
71768,1365,6863,2026-05-19 09:29:21.174621,Voucher,click
71769,1365,2154,2026-06-02 16:15:32.508322,Voucher,click
71770,1365,2942,2026-06-06 10:58:17.326284,Voucher,click
71771,1365,3148,2026-05-18 00:30:50.614378,My Schedule,click
71772,1365,6635,2026-05-14 22:19:05.473320,My Schedule,click
71773,1365,7164,2026-05-10 07:53:53.367634,My Schedule,click
71774,1365,2087,2026-05-25 02:18:58.333345,My Schedule,click
71775,1365,6444,2026-05-12 00:52:36.678457,My Schedule,click
71776,1365,1474,2026-05-12 11:08:39.586185,My Schedule,click
71777,1365,2832,2026-05-18 16:17:31.766041,My Schedule,click
71778,1365,6242,2026-05-14 10:43:07.081834,My Schedule,click
71779,1365,4749,2026-05-11 17:17:01.014068,My Schedule,click
71780,1365,6432,2026-05-24 08:25:15.808130,My Schedule,click
71781,1365,5039,2026-05-11 12:15:22.438428,My Schedule,click
71782,1366,3886,2026-05-14 23:17:28.363224,Voucher,click
71783,1366,6693,2026-06-01 23:38:53.521535,Voucher,click
71784,1366,1010,2026-06-04 21:11:55.668238,Voucher,click
71785,1366,2334,2026-05-25 17:41:42.828165,Voucher,click
71786,1366,7994,2026-05-17 08:35:58.814748,Voucher,click
71787,1366,2875,2026-05-24 00:35:23.737629,Voucher,click
71788,1366,2911,2026-05-25 06:07:11.855426,Voucher,click
71789,1366,2191,2026-06-05 16:45:16.123731,Voucher,click
71790,1366,7658,2026-05-07 15:45:04.140554,Voucher,click
71791,1366,9367,2026-05-15 23:20:03.051856,Voucher,click
71792,1366,1117,2026-05-09 14:28:29.834218,Voucher,click
71793,1366,7983,2026-05-10 08:22:02.467000,Voucher,click
71794,1366,1860,2026-05-07 20:01:05.047988,Voucher,click
71795,1366,2919,2026-06-05 21:28:24.577223,Voucher,click
71796,1366,9757,2026-05-15 14:39:36.333461,Voucher,click
71797,1366,2310,2026-05-20 10:02:12.581349,Voucher,click
71798,1366,5287,2026-06-05 20:37:21.185642,Voucher,click
71799,1366,7603,2026-05-08 08:04:09.037243,Voucher,click
71800,1366,8488,2026-05-28 14:29:27.218725,Voucher,click
71801,1366,7981,2026-05-17 00:44:50.710088,QRIS,click
71802,1366,2865,2026-06-04 01:36:23.650285,QRIS,click
71803,1366,6121,2026-05-29 19:20:00.810799,QRIS,click
71804,1366,5400,2026-05-21 13:37:02.876732,QRIS,click
71805,1366,3238,2026-05-25 20:06:27.919943,QRIS,click
71806,1366,3682,2026-05-08 07:40:49.856387,QRIS,click
71807,1366,2376,2026-05-18 18:33:58.967446,QRIS,click
71808,1366,4953,2026-05-22 03:02:36.307148,QRIS,click
71809,1366,3416,2026-05-14 01:24:32.874589,QRIS,click
71810,1366,3216,2026-05-22 06:54:49.086674,QRIS,click
71811,1366,2622,2026-06-03 14:04:40.468666,QRIS,click
71812,1366,3078,2026-05-12 06:21:56.130131,QRIS,click
71813,1366,7587,2026-05-09 19:58:25.481296,QRIS,click
71814,1366,1989,2026-06-02 02:30:19.495427,QRIS,click
71815,1366,1851,2026-05-26 13:21:51.754999,QRIS,click
71816,1366,9318,2026-06-01 17:12:39.349138,QRIS,click
71817,1366,4498,2026-05-29 11:16:13.740725,QRIS,click
71818,1366,3762,2026-06-05 05:37:44.585498,QRIS,click
71819,1366,6567,2026-05-27 19:39:57.458971,QRIS,click
71820,1366,5158,2026-05-19 06:08:45.657766,QRIS,click
71821,1366,6773,2026-05-30 01:43:41.767827,QRIS,click
71822,1366,8360,2026-05-26 15:44:47.243486,QRIS,click
71823,1366,4076,2026-05-11 01:12:10.952477,Tukar Point Xtra,click
71824,1366,5356,2026-05-15 21:28:02.189154,Tukar Point Xtra,click
71825,1366,8144,2026-05-26 16:31:50.862151,Tukar Point Xtra,click
71826,1366,7984,2026-05-30 06:46:28.946558,Tukar Point Xtra,click
71827,1366,4563,2026-05-15 22:16:13.205717,Tukar Point Xtra,click
71828,1366,2972,2026-05-19 01:53:13.834425,Tukar Point Xtra,click
71829,1366,4799,2026-06-03 15:09:01.524270,Tukar Point Xtra,click
71830,1366,6350,2026-05-22 04:13:40.382695,Tukar Point Xtra,click
71831,1366,6958,2026-05-27 16:12:21.620247,Tukar Point Xtra,click
71832,1366,1368,2026-06-01 05:19:30.772159,Tukar Point Xtra,click
71833,1366,9108,2026-06-04 20:51:50.628850,Tukar Point Xtra,click
71834,1366,9060,2026-05-14 08:43:47.424597,Tukar Point Xtra,click
71835,1366,2762,2026-06-06 06:46:03.582458,Tukar Point Xtra,click
71836,1366,2393,2026-05-29 22:26:45.133165,Tukar Point Xtra,click
71837,1366,4605,2026-06-02 10:49:24.637854,Tukar Point Xtra,click
71838,1366,5157,2026-05-14 05:20:14.945334,Tukar Point Xtra,click
71839,1366,1158,2026-05-29 01:26:43.598666,Tukar Point Xtra,click
71840,1366,2790,2026-05-22 06:56:36.157539,Tukar Point Xtra,click
71841,1366,7913,2026-05-10 13:25:49.121444,Tukar Point Xtra,click
71842,1366,3239,2026-05-24 01:18:42.555805,Tukar Point Xtra,click
71843,1366,9338,2026-05-20 10:34:16.258931,Tukar Point Xtra,click
71844,1366,9634,2026-05-12 09:18:31.184543,Tukar Point Xtra,click
71845,1366,5725,2026-05-29 06:56:50.523234,Tukar Point Xtra,click
71846,1366,6419,2026-05-22 07:47:39.800355,Tukar Point Xtra,click
71847,1366,9009,2026-05-18 10:01:27.915682,Tukar Point Xtra,click
71848,1367,1238,2026-05-25 16:41:24.602956,History Transaction,click
71849,1367,7921,2026-05-13 14:53:18.629077,History Transaction,click
71850,1367,8281,2026-05-31 14:32:20.157076,History Transaction,click
71851,1367,9393,2026-05-19 05:39:40.564612,History Transaction,click
71852,1367,2639,2026-05-13 15:34:15.217231,History Transaction,click
71853,1367,4680,2026-05-13 19:35:08.022048,History Transaction,click
71854,1367,3633,2026-05-17 22:37:33.032941,History Transaction,click
71855,1367,8626,2026-05-25 08:11:20.191074,History Transaction,click
71856,1367,1294,2026-06-03 11:11:05.475587,History Transaction,click
